ID,User,Reaction Type,Reaction Date,INP_SYSDATE
531,652,Comment,1588165438,2020-04-29 17:03:58
532,709,Emoticon,1588162986,2020-04-29 16:23:06
533,722,Like,1588163997,2020-04-29 16:39:57
534,65,Comment,1588161559,2020-04-29 15:59:19
535,17,Emoticon,1588167236,2020-04-29 17:33:56
536,698,Emoticon,1588163801,2020-04-29 16:36:41
537,688,Emoticon,1588165458,2020-04-29 17:04:18
538,693,Emoticon,1588168586,2020-04-29 17:56:26
539,68,Like,1588161162,2020-04-29 15:52:42
540,704,Comment,1588165298,2020-04-29 17:01:38
541,654,Like,1588165093,2020-04-29 16:58:13
542,675,Emoticon,1588162820,2020-04-29 16:20:20
543,725,Comment,1588168753,2020-04-29 17:59:13
544,639,Emoticon,1588166007,2020-04-29 17:13:27
545,691,Emoticon,1588166091,2020-04-29 17:14:51
546,702,Like,1588167284,2020-04-29 17:34:44
547,719,Comment,1588163836,2020-04-29 16:37:16
548,730,Comment,1588168128,2020-04-29 17:48:48
549,700,Emoticon,1588163755,2020-04-29 16:35:55
550,701,Like,1588166009,2020-04-29 17:13:29
551,657,Like,1588164431,2020-04-29 16:47:11
552,718,Comment,1588165815,2020-04-29 17:10:15
553,644,Comment,1588161710,2020-04-29 16:01:50
554,708,Like,1588164865,2020-04-29 16:54:25
555,731,Like,1588162974,2020-04-29 16:22:54
556,669,Like,1588167819,2020-04-29 17:43:39
557,642,Like,1588165525,2020-04-29 17:05:25
558,706,Comment,1588167216,2020-04-29 17:33:36
559,706,Like,1588164291,2020-04-29 16:44:51
560,687,Like,1588167409,2020-04-29 17:36:49
561,715,Like,1588162194,2020-04-29 16:09:54
562,685,Comment,1588162983,2020-04-29 16:23:03
563,735,Emoticon,1588167098,2020-04-29 17:31:38
564,683,Comment,1588163120,2020-04-29 16:25:20
565,717,Like,1588165399,2020-04-29 17:03:19
566,788,Like,1588163569,2020-04-29 16:32:49
567,649,Like,1588165281,2020-04-29 17:01:21
568,764,Like,1588163581,2020-04-29 16:33:01
569,728,Like,1588164644,2020-04-29 16:50:44
570,731,Emoticon,1588163757,2020-04-29 16:35:57
571,673,Emoticon,1588165698,2020-04-29 17:08:18
572,712,Emoticon,1588160641,2020-04-29 15:44:01
573,692,Comment,1588166860,2020-04-29 17:27:40
574,733,Comment,1588166213,2020-04-29 17:16:53
575,709,Like,1588168046,2020-04-29 17:47:26
576,663,Emoticon,1588166927,2020-04-29 17:28:47
577,650,Comment,1588166472,2020-04-29 17:21:12
578,715,Like,1588165306,2020-04-29 17:01:46
579,673,Like,1588167318,2020-04-29 17:35:18
580,788,Comment,1588163237,2020-04-29 16:27:17
581,662,Comment,1588162618,2020-04-29 16:16:58
582,647,Comment,1588162131,2020-04-29 16:08:51
583,700,Comment,1588168392,2020-04-29 17:53:12
584,717,Emoticon,1588163857,2020-04-29 16:37:37
585,648,Comment,1588166127,2020-04-29 17:15:27
586,808,Comment,1588164614,2020-04-29 16:50:14
587,720,Emoticon,1588167091,2020-04-29 17:31:31
588,642,Like,1588164907,2020-04-29 16:55:07
589,66,Emoticon,1588167767,2020-04-29 17:42:47
590,732,Comment,1588167857,2020-04-29 17:44:17
591,699,Like,1588164696,2020-04-29 16:51:36
592,655,Emoticon,1588166080,2020-04-29 17:14:40
593,808,Like,1588167133,2020-04-29 17:32:13
594,833,Like,1588165824,2020-04-29 17:10:24
595,659,Like,1588168740,2020-04-29 17:59:00
596,701,Comment,1588165720,2020-04-29 17:08:40
597,724,Like,1588164818,2020-04-29 16:53:38
598,649,Emoticon,1588170194,2020-04-29 18:23:14
599,662,Comment,1588163767,2020-04-29 16:36:07
600,669,Comment,1588164270,2020-04-29 16:44:30
601,641,Emoticon,1588163420,2020-04-29 16:30:20
602,719,Comment,1588163124,2020-04-29 16:25:24
603,733,Comment,1588164463,2020-04-29 16:47:43
604,702,Emoticon,1588163333,2020-04-29 16:28:53
605,415,Emoticon,1588166072,2020-04-29 17:14:32
606,703,Emoticon,1588164492,2020-04-29 16:48:12
607,652,Comment,1588164957,2020-04-29 16:55:57
608,713,Like,1588166310,2020-04-29 17:18:30
609,669,Like,1588163601,2020-04-29 16:33:21
610,693,Comment,1588167818,2020-04-29 17:43:38
611,715,Comment,1588164604,2020-04-29 16:50:04
612,118,Like,1588166074,2020-04-29 17:14:34
613,675,Comment,1588161754,2020-04-29 16:02:34
614,465,Like,1588163660,2020-04-29 16:34:20
615,731,Comment,1588167152,2020-04-29 17:32:32
616,706,Like,1588166059,2020-04-29 17:14:19
617,690,Emoticon,1588165099,2020-04-29 16:58:19
618,665,Emoticon,1588167125,2020-04-29 17:32:05
619,644,Like,1588165357,2020-04-29 17:02:37
620,721,Like,1588161549,2020-04-29 15:59:09
621,702,Comment,1588163108,2020-04-29 16:25:08
622,73,Emoticon,1588163934,2020-04-29 16:38:54
623,645,Like,1588169544,2020-04-29 18:12:24
624,713,Emoticon,1588163930,2020-04-29 16:38:50
625,714,Emoticon,1588162568,2020-04-29 16:16:08
626,726,Like,1588165309,2020-04-29 17:01:49
627,678,Emoticon,1588168622,2020-04-29 17:57:02
628,685,Comment,1588165719,2020-04-29 17:08:39
629,680,Emoticon,1588162252,2020-04-29 16:10:52
630,649,Like,1588165051,2020-04-29 16:57:31
631,695,Emoticon,1588166330,2020-04-29 17:18:50
632,642,Emoticon,1588166965,2020-04-29 17:29:25
633,657,Comment,1588168705,2020-04-29 17:58:25
634,728,Emoticon,1588167580,2020-04-29 17:39:40
635,656,Emoticon,1588165587,2020-04-29 17:06:27
636,516,Comment,1588163144,2020-04-29 16:25:44
637,665,Emoticon,1588164414,2020-04-29 16:46:54
638,666,Comment,1588166866,2020-04-29 17:27:46
639,788,Like,1588167071,2020-04-29 17:31:11
640,668,Comment,1588163467,2020-04-29 16:31:07
641,658,Emoticon,1588167103,2020-04-29 17:31:43
642,706,Emoticon,1588165399,2020-04-29 17:03:19
643,676,Comment,1588163463,2020-04-29 16:31:03
644,665,Like,1588163489,2020-04-29 16:31:29
645,833,Comment,1588169778,2020-04-29 18:16:18
646,73,Emoticon,1588161688,2020-04-29 16:01:28
647,701,Emoticon,1588166724,2020-04-29 17:25:24
648,643,Comment,1588167690,2020-04-29 17:41:30
649,637,Emoticon,1588165586,2020-04-29 17:06:26
650,74,Emoticon,1588164009,2020-04-29 16:40:09
651,731,Emoticon,1588163900,2020-04-29 16:38:20
652,734,Comment,1588167335,2020-04-29 17:35:35
653,692,Emoticon,1588162203,2020-04-29 16:10:03
654,72,Comment,1588168640,2020-04-29 17:57:20
655,698,Comment,1588165276,2020-04-29 17:01:16
656,653,Like,1588164781,2020-04-29 16:53:01
657,71,Comment,1588165697,2020-04-29 17:08:17
658,71,Emoticon,1588166066,2020-04-29 17:14:26
659,653,Like,1588161960,2020-04-29 16:06:00
660,696,Like,1588162835,2020-04-29 16:20:35
661,415,Emoticon,1588162735,2020-04-29 16:18:55
662,72,Emoticon,1588168888,2020-04-29 18:01:28
663,764,Emoticon,1588165393,2020-04-29 17:03:13
664,635,Like,1588165537,2020-04-29 17:05:37
665,718,Like,1588165179,2020-04-29 16:59:39
666,660,Comment,1588167344,2020-04-29 17:35:44
667,697,Emoticon,1588164052,2020-04-29 16:40:52
668,644,Emoticon,1588162688,2020-04-29 16:18:08
669,71,Emoticon,1588166711,2020-04-29 17:25:11
670,287,Emoticon,1588163795,2020-04-29 16:36:35
671,690,Comment,1588166053,2020-04-29 17:14:13
672,677,Like,1588168208,2020-04-29 17:50:08
673,699,Like,1588166989,2020-04-29 17:29:49
674,686,Like,1588167490,2020-04-29 17:38:10
675,710,Like,1588163638,2020-04-29 16:33:58
676,650,Emoticon,1588162925,2020-04-29 16:22:05
677,703,Like,1588165490,2020-04-29 17:04:50
678,721,Emoticon,1588166025,2020-04-29 17:13:45
679,73,Like,1588167251,2020-04-29 17:34:11
680,635,Comment,1588166036,2020-04-29 17:13:56
681,516,Emoticon,1588163006,2020-04-29 16:23:26
682,664,Emoticon,1588165085,2020-04-29 16:58:05
683,730,Comment,1588164587,2020-04-29 16:49:47
684,671,Comment,1588163348,2020-04-29 16:29:08
685,721,Emoticon,1588166110,2020-04-29 17:15:10
686,658,Comment,1588163926,2020-04-29 16:38:46
687,684,Like,1588165644,2020-04-29 17:07:24
688,652,Emoticon,1588162484,2020-04-29 16:14:44
689,717,Emoticon,1588167392,2020-04-29 17:36:32
690,687,Comment,1588166512,2020-04-29 17:21:52
691,708,Like,1588168827,2020-04-29 18:00:27
692,711,Comment,1588163482,2020-04-29 16:31:22
693,655,Emoticon,1588160939,2020-04-29 15:48:59
694,720,Like,1588161809,2020-04-29 16:03:29
695,651,Like,1588164243,2020-04-29 16:44:03
696,701,Like,1588163417,2020-04-29 16:30:17
697,672,Emoticon,1588165446,2020-04-29 17:04:06
698,68,Emoticon,1588159190,2020-04-29 15:19:50
699,67,Like,1588163789,2020-04-29 16:36:29
700,663,Emoticon,1588164255,2020-04-29 16:44:15
701,788,Like,1588165728,2020-04-29 17:08:48
702,719,Like,1588165266,2020-04-29 17:01:06
703,65,Like,1588169084,2020-04-29 18:04:44
704,681,Comment,1588163018,2020-04-29 16:23:38
705,704,Like,1588165957,2020-04-29 17:12:37
706,714,Comment,1588161784,2020-04-29 16:03:04
707,685,Emoticon,1588162680,2020-04-29 16:18:00
708,671,Comment,1588165869,2020-04-29 17:11:09
709,688,Like,1588168125,2020-04-29 17:48:45
710,728,Like,1588165648,2020-04-29 17:07:28
711,674,Like,1588162863,2020-04-29 16:21:03
712,659,Comment,1588164535,2020-04-29 16:48:55
713,635,Like,1588164144,2020-04-29 16:42:24
714,788,Like,1588167409,2020-04-29 17:36:49
715,666,Like,1588162445,2020-04-29 16:14:05
716,643,Like,1588168111,2020-04-29 17:48:31
717,733,Comment,1588163178,2020-04-29 16:26:18
718,714,Like,1588168958,2020-04-29 18:02:38
719,635,Emoticon,1588166382,2020-04-29 17:19:42
720,415,Emoticon,1588164845,2020-04-29 16:54:05
721,686,Emoticon,1588162923,2020-04-29 16:22:03
722,699,Emoticon,1588166503,2020-04-29 17:21:43
723,663,Comment,1588166718,2020-04-29 17:25:18
724,734,Like,1588165199,2020-04-29 16:59:59
725,729,Like,1588163100,2020-04-29 16:25:00
726,674,Comment,1588166086,2020-04-29 17:14:46
727,764,Like,1588163931,2020-04-29 16:38:51
728,701,Like,1588169859,2020-04-29 18:17:39
729,654,Comment,1588162893,2020-04-29 16:21:33
730,71,Emoticon,1588165773,2020-04-29 17:09:33
731,704,Emoticon,1588166052,2020-04-29 17:14:12
732,731,Comment,1588161278,2020-04-29 15:54:38
733,710,Comment,1588162916,2020-04-29 16:21:56
734,701,Comment,1588166324,2020-04-29 17:18:44
735,714,Comment,1588166002,2020-04-29 17:13:22
736,720,Like,1588166053,2020-04-29 17:14:13
737,689,Comment,1588166470,2020-04-29 17:21:10
738,465,Emoticon,1588163982,2020-04-29 16:39:42
739,764,Like,1588169675,2020-04-29 18:14:35
740,706,Like,1588164556,2020-04-29 16:49:16
741,713,Like,1588167082,2020-04-29 17:31:22
742,66,Like,1588164012,2020-04-29 16:40:12
743,671,Comment,1588165921,2020-04-29 17:12:01
744,648,Like,1588163953,2020-04-29 16:39:13
745,679,Like,1588166422,2020-04-29 17:20:22
746,788,Like,1588165620,2020-04-29 17:07:00
747,649,Emoticon,1588166303,2020-04-29 17:18:23
748,699,Like,1588165282,2020-04-29 17:01:22
749,640,Comment,1588160141,2020-04-29 15:35:41
750,734,Comment,1588163109,2020-04-29 16:25:09
751,712,Comment,1588162749,2020-04-29 16:19:09
752,681,Like,1588167917,2020-04-29 17:45:17
753,723,Comment,1588166989,2020-04-29 17:29:49
754,709,Like,1588166522,2020-04-29 17:22:02
755,641,Comment,1588161512,2020-04-29 15:58:32
756,688,Comment,1588167752,2020-04-29 17:42:32
757,516,Emoticon,1588167430,2020-04-29 17:37:10
758,723,Comment,1588165081,2020-04-29 16:58:01
759,666,Emoticon,1588165739,2020-04-29 17:08:59
760,67,Comment,1588166274,2020-04-29 17:17:54
761,659,Like,1588168033,2020-04-29 17:47:13
762,641,Like,1588163848,2020-04-29 16:37:28
763,729,Comment,1588167128,2020-04-29 17:32:08
764,652,Emoticon,1588164948,2020-04-29 16:55:48
765,644,Like,1588164933,2020-04-29 16:55:33
766,737,Comment,1588161595,2020-04-29 15:59:55
767,682,Emoticon,1588165317,2020-04-29 17:01:57
768,705,Comment,1588164833,2020-04-29 16:53:53
769,652,Emoticon,1588164253,2020-04-29 16:44:13
770,683,Like,1588162535,2020-04-29 16:15:35
771,709,Comment,1588162328,2020-04-29 16:12:08
772,74,Like,1588166716,2020-04-29 17:25:16
773,698,Emoticon,1588163301,2020-04-29 16:28:21
774,737,Emoticon,1588165687,2020-04-29 17:08:07
775,655,Like,1588164145,2020-04-29 16:42:25
776,651,Comment,1588163791,2020-04-29 16:36:31
777,731,Emoticon,1588161356,2020-04-29 15:55:56
778,67,Comment,1588164924,2020-04-29 16:55:24
779,663,Emoticon,1588166331,2020-04-29 17:18:51
780,659,Comment,1588161284,2020-04-29 15:54:44
781,415,Emoticon,1588164551,2020-04-29 16:49:11
782,788,Like,1588163038,2020-04-29 16:23:58
783,287,Comment,1588161857,2020-04-29 16:04:17
784,730,Comment,1588163661,2020-04-29 16:34:21
785,694,Emoticon,1588166631,2020-04-29 17:23:51
786,705,Emoticon,1588162955,2020-04-29 16:22:35
787,686,Emoticon,1588163486,2020-04-29 16:31:26
788,733,Comment,1588163820,2020-04-29 16:37:00
789,675,Emoticon,1588167179,2020-04-29 17:32:59
790,683,Emoticon,1588167432,2020-04-29 17:37:12
791,708,Like,1588165522,2020-04-29 17:05:22
792,700,Emoticon,1588172624,2020-04-29 19:03:44
793,716,Like,1588164663,2020-04-29 16:51:03
794,72,Like,1588164577,2020-04-29 16:49:37
795,676,Emoticon,1588166538,2020-04-29 17:22:18
796,712,Emoticon,1588165594,2020-04-29 17:06:34
797,659,Like,1588167560,2020-04-29 17:39:20
798,646,Like,1588169836,2020-04-29 18:17:16
799,660,Like,1588162428,2020-04-29 16:13:48
800,69,Like,1588166379,2020-04-29 17:19:39
801,650,Comment,1588165163,2020-04-29 16:59:23
802,684,Comment,1588165426,2020-04-29 17:03:46
803,694,Emoticon,1588163637,2020-04-29 16:33:57
804,698,Like,1588163110,2020-04-29 16:25:10
805,678,Emoticon,1588164845,2020-04-29 16:54:05
806,67,Comment,1588162830,2020-04-29 16:20:30
807,833,Emoticon,1588169321,2020-04-29 18:08:41
808,17,Like,1588167684,2020-04-29 17:41:24
809,68,Like,1588167806,2020-04-29 17:43:26
810,691,Like,1588163767,2020-04-29 16:36:07
811,648,Like,1588168502,2020-04-29 17:55:02
812,728,Like,1588168148,2020-04-29 17:49:08
813,680,Like,1588165828,2020-04-29 17:10:28
814,725,Comment,1588165313,2020-04-29 17:01:53
815,701,Like,1588165230,2020-04-29 17:00:30
816,671,Emoticon,1588166302,2020-04-29 17:18:22
817,712,Comment,1588161647,2020-04-29 16:00:47
818,674,Like,1588165438,2020-04-29 17:03:58
819,653,Emoticon,1588165157,2020-04-29 16:59:17
820,647,Comment,1588163355,2020-04-29 16:29:15
821,671,Comment,1588169306,2020-04-29 18:08:26
822,639,Emoticon,1588164917,2020-04-29 16:55:17
823,668,Like,1588168661,2020-04-29 17:57:41
824,17,Emoticon,1588166423,2020-04-29 17:20:23
825,728,Comment,1588161134,2020-04-29 15:52:14
826,657,Like,1588165082,2020-04-29 16:58:02
827,516,Emoticon,1588166659,2020-04-29 17:24:19
828,659,Emoticon,1588167689,2020-04-29 17:41:29
829,655,Comment,1588167494,2020-04-29 17:38:14
830,719,Comment,1588165008,2020-04-29 16:56:48
831,646,Like,1588165170,2020-04-29 16:59:30
832,287,Emoticon,1588165689,2020-04-29 17:08:09
833,698,Like,1588166049,2020-04-29 17:14:09
834,287,Emoticon,1588162371,2020-04-29 16:12:51
835,733,Comment,1588165043,2020-04-29 16:57:23
836,73,Comment,1588163490,2020-04-29 16:31:30
837,68,Emoticon,1588162303,2020-04-29 16:11:43
838,17,Emoticon,1588164824,2020-04-29 16:53:44
839,685,Emoticon,1588167705,2020-04-29 17:41:45
840,705,Emoticon,1588168006,2020-04-29 17:46:46
841,655,Comment,1588165615,2020-04-29 17:06:55
842,688,Emoticon,1588166870,2020-04-29 17:27:50
843,681,Emoticon,1588167625,2020-04-29 17:40:25
844,640,Emoticon,1588169383,2020-04-29 18:09:43
845,415,Comment,1588162620,2020-04-29 16:17:00
846,645,Comment,1588165073,2020-04-29 16:57:53
847,732,Like,1588164090,2020-04-29 16:41:30
848,642,Like,1588167006,2020-04-29 17:30:06
849,733,Emoticon,1588165179,2020-04-29 16:59:39
850,657,Comment,1588166032,2020-04-29 17:13:52
851,715,Like,1588164538,2020-04-29 16:48:58
852,734,Comment,1588167255,2020-04-29 17:34:15
853,788,Comment,1588164287,2020-04-29 16:44:47
854,636,Emoticon,1588163922,2020-04-29 16:38:42
855,689,Emoticon,1588163895,2020-04-29 16:38:15
856,709,Comment,1588169736,2020-04-29 18:15:36
857,676,Emoticon,1588168530,2020-04-29 17:55:30
858,703,Comment,1588166567,2020-04-29 17:22:47
859,726,Emoticon,1588163435,2020-04-29 16:30:35
860,682,Comment,1588166948,2020-04-29 17:29:08
861,709,Like,1588161814,2020-04-29 16:03:34
862,702,Comment,1588163778,2020-04-29 16:36:18
863,711,Emoticon,1588164498,2020-04-29 16:48:18
864,701,Emoticon,1588162360,2020-04-29 16:12:40
865,695,Like,1588165838,2020-04-29 17:10:38
866,68,Like,1588166057,2020-04-29 17:14:17
867,731,Like,1588165749,2020-04-29 17:09:09
868,660,Emoticon,1588167207,2020-04-29 17:33:27
869,702,Emoticon,1588164718,2020-04-29 16:51:58
870,668,Emoticon,1588166770,2020-04-29 17:26:10
871,719,Comment,1588164146,2020-04-29 16:42:26
872,692,Comment,1588164211,2020-04-29 16:43:31
873,694,Comment,1588162629,2020-04-29 16:17:09
874,649,Emoticon,1588167359,2020-04-29 17:35:59
875,707,Like,1588163843,2020-04-29 16:37:23
876,712,Emoticon,1588163734,2020-04-29 16:35:34
877,685,Comment,1588169497,2020-04-29 18:11:37
878,71,Emoticon,1588167904,2020-04-29 17:45:04
879,652,Emoticon,1588164551,2020-04-29 16:49:11
880,666,Comment,1588166455,2020-04-29 17:20:55
881,673,Comment,1588164905,2020-04-29 16:55:05
882,69,Comment,1588167214,2020-04-29 17:33:34
883,678,Comment,1588164277,2020-04-29 16:44:37
884,688,Comment,1588165769,2020-04-29 17:09:29
885,721,Comment,1588168032,2020-04-29 17:47:12
886,644,Like,1588162566,2020-04-29 16:16:06
887,705,Emoticon,1588164073,2020-04-29 16:41:13
888,69,Comment,1588165166,2020-04-29 16:59:26
889,652,Like,1588164882,2020-04-29 16:54:42
890,660,Emoticon,1588162591,2020-04-29 16:16:31
891,664,Comment,1588166916,2020-04-29 17:28:36
892,634,Emoticon,1588164024,2020-04-29 16:40:24
893,709,Like,1588161757,2020-04-29 16:02:37
894,651,Comment,1588166794,2020-04-29 17:26:34
895,707,Comment,1588165728,2020-04-29 17:08:48
896,650,Comment,1588163687,2020-04-29 16:34:47
897,680,Comment,1588167892,2020-04-29 17:44:52
898,648,Emoticon,1588164339,2020-04-29 16:45:39
899,675,Like,1588164550,2020-04-29 16:49:10
900,733,Comment,1588166149,2020-04-29 17:15:49
901,673,Emoticon,1588167656,2020-04-29 17:40:56
902,808,Emoticon,1588166443,2020-04-29 17:20:43
903,726,Comment,1588164719,2020-04-29 16:51:59
904,682,Like,1588168197,2020-04-29 17:49:57
905,646,Like,1588167025,2020-04-29 17:30:25
906,723,Comment,1588164339,2020-04-29 16:45:39
907,711,Comment,1588163767,2020-04-29 16:36:07
908,724,Comment,1588167503,2020-04-29 17:38:23
909,703,Comment,1588164188,2020-04-29 16:43:08
910,730,Like,1588164398,2020-04-29 16:46:38
911,655,Comment,1588160699,2020-04-29 15:44:59
912,75,Emoticon,1588167666,2020-04-29 17:41:06
913,684,Emoticon,1588165820,2020-04-29 17:10:20
914,727,Emoticon,1588163842,2020-04-29 16:37:22
915,712,Comment,1588163978,2020-04-29 16:39:38
916,720,Emoticon,1588165423,2020-04-29 17:03:43
917,70,Like,1588162920,2020-04-29 16:22:00
918,118,Comment,1588166565,2020-04-29 17:22:45
919,648,Like,1588163526,2020-04-29 16:32:06
920,674,Comment,1588165072,2020-04-29 16:57:52
921,638,Like,1588167439,2020-04-29 17:37:19
922,718,Emoticon,1588166703,2020-04-29 17:25:03
923,641,Like,1588165628,2020-04-29 17:07:08
924,716,Like,1588165166,2020-04-29 16:59:26
925,118,Comment,1588164463,2020-04-29 16:47:43
926,653,Like,1588162332,2020-04-29 16:12:12
927,651,Emoticon,1588167770,2020-04-29 17:42:50
928,682,Comment,1588165097,2020-04-29 16:58:17
929,717,Emoticon,1588164564,2020-04-29 16:49:24
930,118,Like,1588163234,2020-04-29 16:27:14
931,657,Comment,1588163606,2020-04-29 16:33:26
932,639,Comment,1588164380,2020-04-29 16:46:20
933,664,Emoticon,1588168585,2020-04-29 17:56:25
934,73,Emoticon,1588162318,2020-04-29 16:11:58
935,118,Emoticon,1588167574,2020-04-29 17:39:34
936,649,Like,1588167136,2020-04-29 17:32:16
937,465,Like,1588163560,2020-04-29 16:32:40
938,712,Like,1588165142,2020-04-29 16:59:02
939,700,Emoticon,1588164034,2020-04-29 16:40:34
940,647,Emoticon,1588168063,2020-04-29 17:47:43
941,415,Emoticon,1588167010,2020-04-29 17:30:10
942,684,Like,1588164291,2020-04-29 16:44:51
943,654,Like,1588165274,2020-04-29 17:01:14
944,697,Emoticon,1588164015,2020-04-29 16:40:15
945,691,Comment,1588168636,2020-04-29 17:57:16
946,808,Comment,1588164325,2020-04-29 16:45:25
947,70,Like,1588163848,2020-04-29 16:37:28
948,415,Comment,1588168089,2020-04-29 17:48:09
949,639,Like,1588167719,2020-04-29 17:41:59
950,681,Like,1588168434,2020-04-29 17:53:54
951,648,Comment,1588167631,2020-04-29 17:40:31
952,118,Comment,1588165274,2020-04-29 17:01:14
953,668,Comment,1588167819,2020-04-29 17:43:39
954,694,Emoticon,1588162235,2020-04-29 16:10:35
955,658,Comment,1588165820,2020-04-29 17:10:20
