ID,Friend 1,Friend 2
8129,864,291
8130,864,764
8131,864,944
8132,864,44
8133,864,267
8134,864,653
8135,864,203
8136,864,10
8137,864,498
8138,864,944
8139,864,241
8140,864,769
8141,865,416
8142,865,682
8143,865,100
8144,865,713
8145,865,185
8146,865,881
8147,866,191
8148,866,639
8149,866,730
8150,866,313
8151,866,878
8152,867,906
8153,867,261
8154,867,472
8155,867,214
8156,867,259
8157,867,953
8158,867,956
8159,868,15
8160,868,791
8161,868,8
8162,868,113
8163,868,681
8164,868,839
8165,868,753
8166,868,303
8167,868,793
8168,868,822
8169,868,929
8170,868,132
8171,869,205
8172,869,664
8173,869,611
8174,869,878
8175,869,935
8176,869,537
8177,869,964
8178,870,882
8179,870,259
8180,870,593
8181,870,180
8182,870,766
8183,870,341
8184,871,57
8185,871,597
8186,871,821
8187,871,844
8188,871,292
8189,871,521
8190,871,872
8191,871,371
8192,871,831
8193,871,258
8194,872,487
8195,872,705
8196,872,792
8197,872,726
8198,872,580
8199,872,989
8200,873,32
8201,873,727
8202,873,52
8203,873,133
8204,873,841
8205,873,994
8206,873,736
8207,873,774
8208,873,554
8209,873,310
8210,873,550
8211,873,658
8212,874,941
8213,874,353
8214,874,81
8215,874,762
8216,874,314
8217,874,274
8218,874,549
8219,874,272
8220,874,293
8221,875,846
8222,875,462
8223,875,74
8224,875,407
8225,875,333
8226,875,998
8227,875,21
8228,876,830
8229,876,264
8230,876,104
8231,876,728
8232,876,757
8233,876,293
8234,876,995
8235,877,429
8236,877,577
8237,877,803
8238,877,872
8239,877,226
8240,877,338
8241,878,466
8242,878,362
8243,878,602
8244,878,268
8245,878,263
8246,878,171
8247,878,632
8248,878,349
8249,878,760
8250,878,345
8251,878,208
8252,878,96
8253,879,129
8254,879,257
8255,879,713
8256,879,519
8257,879,23
8258,879,113
8259,879,91
8260,879,339
8261,879,402
8262,879,245
8263,879,305
8264,879,927
8265,879,370
8266,879,586
8267,880,920
8268,880,906
8269,880,113
8270,880,381
8271,880,722
8272,880,462
8273,880,385
8274,881,495
8275,881,446
8276,881,610
8277,881,282
8278,881,717
8279,881,146
8280,881,121
8281,881,660
8282,881,566
8283,881,922
8284,881,696
8285,882,506
8286,882,72
8287,882,844
8288,882,818
8289,882,33
8290,883,95
8291,883,640
8292,883,403
8293,883,570
8294,883,24
8295,883,315
8296,883,616
8297,883,608
8298,883,235
8299,883,229
8300,884,709
8301,884,277
8302,884,113
8303,884,284
8304,884,160
8305,884,396
8306,884,942
8307,884,607
8308,884,571
8309,884,180
8310,884,101
8311,885,55
8312,885,261
8313,885,630
8314,885,784
8315,885,905
8316,885,966
8317,885,583
8318,885,854
8319,885,809
8320,885,372
8321,885,556
8322,885,13
8323,885,910
8324,886,745
8325,886,332
8326,886,877
8327,886,411
8328,886,406
8329,886,488
8330,886,296
8331,886,941
8332,886,713
8333,887,754
8334,887,535
8335,887,117
8336,887,827
8337,887,252
8338,887,219
8339,888,494
8340,888,106
8341,888,203
8342,888,619
8343,888,323
8344,888,673
8345,888,510
8346,888,852
8347,888,229
8348,888,627
8349,888,818
8350,888,156
8351,889,973
8352,889,274
8353,889,325
8354,889,123
8355,889,989
8356,889,167
8357,889,692
8358,889,291
8359,889,176
8360,889,146
8361,889,690
8362,889,691
8363,889,946
8364,889,330
8365,890,292
8366,890,521
8367,890,93
8368,890,9
8369,890,271
8370,890,52
8371,890,591
8372,890,997
8373,890,38
8374,890,53
8375,890,782
8376,890,146
8377,890,382
8378,891,849
8379,891,301
8380,891,909
8381,891,431
8382,891,688
8383,891,904
8384,891,893
8385,891,443
8386,891,747
8387,891,646
8388,892,442
8389,892,416
8390,892,787
8391,892,935
8392,892,291
8393,892,808
8394,892,232
8395,892,695
8396,892,570
8397,892,460
8398,893,648
8399,893,831
8400,893,425
8401,893,616
8402,893,224
8403,894,414
8404,894,93
8405,894,509
8406,894,585
8407,894,674
8408,894,542
8409,894,539
8410,894,990
8411,894,447
8412,895,166
8413,895,578
8414,895,324
8415,895,789
8416,895,371
8417,895,799
8418,895,989
8419,895,831
8420,896,787
8421,896,813
8422,896,750
8423,896,372
8424,896,590
8425,896,749
8426,896,753
8427,896,38
8428,896,177
8429,896,239
8430,896,985
8431,897,248
8432,897,736
8433,897,172
8434,897,394
8435,897,550
8436,898,862
8437,898,410
8438,898,236
8439,898,189
8440,898,540
8441,898,810
8442,898,691
8443,898,630
8444,898,443
8445,898,324
8446,898,313
8447,899,488
8448,899,710
8449,899,154
8450,899,687
8451,899,310
8452,899,649
8453,899,477
8454,899,329
8455,899,76
8456,899,137
8457,899,189
8458,899,123
8459,900,93
8460,900,49
8461,900,531
8462,900,663
8463,900,476
8464,901,316
8465,901,402
8466,901,329
8467,901,401
8468,901,923
8469,902,423
8470,902,87
8471,902,652
8472,902,85
8473,902,331
8474,902,534
8475,902,461
8476,902,181
8477,903,667
8478,903,140
8479,903,969
8480,903,321
8481,903,200
8482,903,157
8483,903,372
8484,903,762
8485,903,99
8486,903,259
8487,903,281
8488,904,770
8489,904,775
8490,904,94
8491,904,995
8492,904,97
8493,905,454
8494,905,768
8495,905,385
8496,905,766
8497,905,841
8498,905,570
8499,905,267
8500,905,226
8501,905,862
8502,906,323
8503,906,660
8504,906,825
8505,906,288
8506,906,583
8507,906,712
8508,906,216
8509,906,52
8510,906,996
8511,906,295
8512,906,359
8513,907,53
8514,907,882
8515,907,828
8516,907,213
8517,907,949
8518,908,354
8519,908,773
8520,908,172
8521,908,101
8522,908,42
8523,908,76
8524,908,831
8525,908,790
8526,909,395
8527,909,628
8528,909,265
8529,909,207
8530,909,727
8531,909,335
8532,909,220
8533,909,50
8534,909,673
8535,910,39
8536,910,313
8537,910,769
8538,910,460
8539,910,781
8540,910,387
8541,911,834
8542,911,648
8543,911,93
8544,911,909
8545,911,625
8546,911,599
8547,911,832
8548,911,879
8549,911,311
8550,912,322
8551,912,619
8552,912,741
8553,912,963
8554,912,426
8555,912,575
8556,912,211
8557,912,828
8558,912,449
8559,912,962
8560,912,818
8561,913,540
8562,913,466
8563,913,113
8564,913,574
8565,913,322
8566,913,577
8567,913,548
8568,913,472
8569,913,944
8570,913,33
8571,914,875
8572,914,455
8573,914,397
8574,914,572
8575,914,557
8576,914,740
8577,914,907
8578,914,692
8579,914,826
8580,914,899
8581,914,693
8582,914,682
8583,914,222
8584,915,521
8585,915,37
8586,915,690
8587,915,629
8588,915,50
8589,915,308
8590,915,502
8591,915,208
8592,915,583
8593,916,65
8594,916,999
8595,916,793
8596,916,850
8597,916,812
8598,916,628
8599,916,649
8600,916,421
8601,916,647
8602,916,843
8603,916,884
8604,916,465
8605,917,725
8606,917,877
8607,917,320
8608,917,783
8609,917,963
8610,917,94
8611,917,120
8612,917,343
8613,918,155
8614,918,623
8615,918,129
8616,918,587
8617,918,707
8618,918,25
8619,918,971
8620,918,717
8621,918,453
8622,918,523
8623,918,56
8624,918,700
8625,918,323
8626,918,244
8627,919,22
8628,919,180
8629,919,789
8630,919,896
8631,919,257
8632,919,59
8633,919,225
8634,919,746
8635,919,353
8636,919,166
8637,919,588
8638,919,742
8639,919,701
8640,919,115
8641,920,941
8642,920,878
8643,920,8
8644,920,610
8645,920,305
8646,921,134
8647,921,654
8648,921,69
8649,921,532
8650,921,863
8651,921,664
8652,921,431
8653,921,320
8654,921,24
8655,921,858
8656,922,381
8657,922,765
8658,922,354
8659,922,747
8660,922,730
8661,922,716
8662,922,119
8663,922,322
8664,922,255
8665,922,712
8666,923,821
8667,923,455
8668,923,26
8669,923,25
8670,923,678
8671,923,363
8672,924,195
8673,924,959
8674,924,921
8675,924,985
8676,924,608
8677,925,399
8678,925,590
8679,925,976
8680,925,263
8681,925,7
8682,925,758
8683,925,68
8684,925,309
8685,925,650
8686,925,838
8687,925,762
8688,926,776
8689,926,423
8690,926,109
8691,926,693
8692,926,532
8693,926,112
8694,926,592
8695,926,579
8696,926,61
8697,926,506
8698,927,323
8699,927,599
8700,927,791
8701,927,304
8702,927,27
8703,927,132
8704,927,583
8705,927,218
8706,927,765
8707,928,459
8708,928,287
8709,928,294
8710,928,628
8711,928,463
8712,928,142
8713,929,36
8714,929,367
8715,929,868
8716,929,754
8717,929,12
8718,929,158
8719,930,978
8720,930,60
8721,930,776
8722,930,359
8723,930,892
8724,930,258
8725,930,752
8726,931,156
8727,931,522
8728,931,71
8729,931,517
8730,931,65
8731,931,629
8732,931,967
8733,931,477
8734,931,412
8735,931,327
8736,931,406
8737,932,681
8738,932,620
8739,932,821
8740,932,552
8741,932,544
8742,932,693
8743,932,130
8744,932,379
8745,932,58
8746,932,941
8747,933,167
8748,933,492
8749,933,889
8750,933,789
8751,933,288
8752,933,960
8753,933,673
8754,933,911
8755,933,234
8756,933,445
8757,933,369
8758,933,934
8759,933,298
8760,934,886
8761,934,380
8762,934,288
8763,934,461
8764,934,266
8765,934,2
8766,934,369
8767,934,229
8768,934,556
8769,934,757
8770,934,851
8771,934,348
8772,935,378
8773,935,861
8774,935,290
8775,935,688
8776,935,911
8777,935,975
8778,935,394
8779,935,516
8780,935,286
8781,935,576
8782,935,203
8783,935,20
8784,936,905
8785,936,486
8786,936,138
8787,936,104
8788,936,298
8789,936,155
8790,937,367
8791,937,574
8792,937,83
8793,937,834
8794,937,185
8795,937,890
8796,937,474
8797,937,857
8798,937,76
8799,937,822
8800,938,316
8801,938,657
8802,938,966
8803,938,108
8804,938,298
8805,938,941
8806,938,881
8807,938,396
8808,938,6
8809,938,103
8810,938,967
8811,938,134
8812,938,351
8813,938,964
8814,939,398
8815,939,909
8816,939,212
8817,939,205
8818,939,813
8819,939,636
8820,939,32
8821,939,138
8822,939,872
8823,940,134
8824,940,277
8825,940,512
8826,940,233
8827,940,51
8828,940,785
8829,940,517
8830,940,393
8831,940,714
8832,940,325
8833,940,244
8834,940,597
8835,941,745
8836,941,920
8837,941,983
8838,941,940
8839,941,133
8840,941,959
8841,942,615
8842,942,535
8843,942,806
8844,942,49
8845,942,472
8846,942,238
8847,942,200
8848,942,983
8849,942,621
8850,942,319
8851,942,832
8852,942,836
8853,942,14
8854,943,29
8855,943,735
8856,943,461
8857,943,778
8858,943,56
8859,943,39
8860,944,508
8861,944,939
8862,944,782
8863,944,840
8864,944,34
8865,945,517
8866,945,852
8867,945,689
8868,945,507
8869,945,769
8870,946,383
8871,946,88
8872,946,679
8873,946,244
8874,946,45
8875,946,707
8876,946,391
8877,946,459
8878,946,479
8879,946,405
8880,946,222
8881,947,732
8882,947,333
8883,947,593
8884,947,977
8885,947,953
8886,947,493
8887,947,60
8888,947,381
8889,948,13
8890,948,23
8891,948,235
8892,948,411
8893,948,530
8894,948,330
8895,948,946
8896,948,775
8897,948,17
8898,948,796
8899,948,698
8900,948,841
8901,948,571
8902,948,78
8903,949,804
8904,949,905
8905,949,641
8906,949,782
8907,949,255
8908,950,440
8909,950,814
8910,950,109
8911,950,498
8912,950,586
8913,950,258
8914,950,468
8915,950,115
8916,950,457
8917,950,491
8918,950,716
8919,950,9
8920,950,175
8921,951,911
8922,951,711
8923,951,673
8924,951,908
8925,951,425
8926,951,620
8927,951,536
8928,952,741
8929,952,464
8930,952,42
8931,952,223
8932,952,750
8933,952,499
8934,952,161
8935,952,481
8936,953,25
8937,953,372
8938,953,210
8939,953,575
8940,953,590
8941,953,975
8942,953,269
8943,953,191
8944,953,222
8945,953,986
8946,953,512
8947,953,417
8948,953,728
8949,953,69
8950,954,367
8951,954,105
8952,954,860
8953,954,804
8954,954,905
8955,954,625
8956,954,462
8957,954,393
8958,954,547
8959,954,334
8960,954,492
8961,954,130
8962,954,868
8963,954,341
8964,955,464
8965,955,17
8966,955,300
8967,955,840
8968,955,150
8969,955,634
8970,956,501
8971,956,179
8972,956,163
8973,956,589
8974,956,458
8975,956,393
8976,956,427
8977,956,682
8978,956,635
8979,957,857
8980,957,875
8981,957,45
8982,957,196
8983,957,605
8984,957,54
8985,957,654
8986,957,419
8987,957,121
8988,958,746
8989,958,243
8990,958,342
8991,958,826
8992,958,886
8993,958,187
8994,958,937
8995,959,575
8996,959,224
8997,959,318
8998,959,486
8999,959,505
9000,959,515
9001,959,624
9002,960,63
9003,960,577
9004,960,30
9005,960,309
9006,960,413
9007,960,707
9008,960,141
9009,960,234
9010,960,404
9011,961,314
9012,961,445
9013,961,372
9014,961,773
9015,961,667
9016,962,138
9017,962,879
9018,962,431
9019,962,919
9020,962,524
9021,962,79
9022,962,570
9023,963,222
9024,963,787
9025,963,828
9026,963,102
9027,963,216
9028,963,101
9029,963,659
9030,963,519
9031,963,854
9032,963,234
9033,963,26
9034,963,263
9035,963,957
9036,964,655
9037,964,140
9038,964,621
9039,964,898
9040,964,507
9041,965,655
9042,965,10
9043,965,732
9044,965,206
9045,965,911
9046,965,563
9047,965,745
9048,966,442
9049,966,890
9050,966,865
9051,966,762
9052,966,162
9053,966,369
9054,966,754
9055,966,871
9056,966,344
9057,966,967
9058,966,875
9059,966,897
9060,967,690
9061,967,614
9062,967,125
9063,967,58
9064,967,998
9065,967,240
9066,967,935
9067,967,610
9068,967,63
9069,967,974
9070,968,906
9071,968,224
9072,968,776
9073,968,852
9074,968,186
9075,968,929
9076,969,813
9077,969,967
9078,969,830
9079,969,244
9080,969,739
9081,969,783
9082,969,811
9083,970,395
9084,970,475
9085,970,749
9086,970,13
9087,970,333
9088,970,66
9089,970,606
9090,970,900
9091,971,927
9092,971,782
9093,971,417
9094,971,848
9095,971,214
9096,971,943
9097,971,177
9098,971,872
9099,971,980
9100,971,933
9101,972,510
9102,972,596
9103,972,348
9104,972,411
9105,972,703
9106,972,531
9107,972,735
9108,972,430
9109,973,44
9110,973,311
9111,973,959
9112,973,93
9113,973,417
9114,973,342
9115,973,961
9116,973,502
9117,974,372
9118,974,520
9119,974,81
9120,974,313
9121,974,951
9122,974,928
9123,974,621
9124,975,937
9125,975,343
9126,975,483
9127,975,558
9128,975,426
9129,976,882
9130,976,379
9131,976,619
9132,976,337
9133,976,233
9134,976,381
9135,976,904
9136,976,755
9137,976,506
9138,976,386
9139,977,24
9140,977,72
9141,977,984
9142,977,138
9143,977,907
9144,977,372
9145,977,929
9146,977,681
9147,977,588
9148,978,798
9149,978,653
9150,978,432
9151,978,86
9152,978,319
9153,978,883
9154,978,218
9155,978,447
9156,978,423
9157,978,717
9158,978,450
9159,978,539
9160,978,311
9161,978,787
9162,979,266
9163,979,899
9164,979,370
9165,979,675
9166,979,228
9167,979,933
9168,979,579
9169,979,445
9170,979,233
9171,980,735
9172,980,478
9173,980,970
9174,980,393
9175,980,409
9176,980,684
9177,980,686
9178,980,986
9179,980,893
9180,980,678
9181,980,961
9182,980,177
9183,980,581
9184,980,667
9185,981,980
9186,981,350
9187,981,626
9188,981,221
9189,981,665
9190,981,860
9191,981,103
9192,982,440
9193,982,798
9194,982,962
9195,982,332
9196,982,222
9197,982,237
9198,982,404
9199,982,345
9200,982,299
9201,982,472
9202,983,151
9203,983,339
9204,983,508
9205,983,401
9206,983,100
9207,983,470
9208,983,640
9209,983,704
9210,983,197
9211,983,917
9212,983,132
9213,983,681
9214,984,382
9215,984,312
9216,984,611
9217,984,764
9218,984,469
9219,984,668
9220,984,28
9221,984,705
9222,984,564
9223,984,315
9224,984,81
9225,985,337
9226,985,622
9227,985,494
9228,985,193
9229,985,209
9230,985,185
9231,985,35
9232,985,951
9233,985,876
9234,985,488
9235,986,217
9236,986,806
9237,986,160
9238,986,861
9239,986,210
9240,986,776
9241,986,710
9242,986,919
9243,986,707
9244,986,458
9245,987,355
9246,987,22
9247,987,590
9248,987,658
9249,987,472
9250,987,358
9251,987,78
9252,987,564
9253,987,587
9254,987,728
9255,987,28
9256,987,715
9257,988,875
9258,988,286
9259,988,53
9260,988,862
9261,988,211
9262,988,425
9263,988,906
9264,988,699
9265,988,963
9266,988,523
9267,988,157
9268,988,735
9269,989,928
9270,989,865
9271,989,136
9272,989,544
9273,989,579
9274,989,193
9275,989,573
9276,989,573
9277,989,496
9278,989,858
9279,989,116
9280,990,993
9281,990,611
9282,990,957
9283,990,470
9284,990,477
9285,990,110
9286,991,44
9287,991,813
9288,991,882
9289,991,826
9290,991,197
9291,991,503
9292,991,560
9293,991,509
9294,991,384
9295,991,811
9296,991,660
9297,991,806
9298,992,876
9299,992,54
9300,992,321
9301,992,83
9302,992,567
9303,992,734
9304,992,153
9305,992,859
9306,992,331
9307,992,638
9308,992,493
9309,993,26
9310,993,981
9311,993,969
9312,993,79
9313,993,870
9314,993,621
9315,993,393
9316,993,279
9317,993,658
9318,993,722
9319,993,713
9320,993,4
9321,993,566
9322,994,307
9323,994,779
9324,994,224
9325,994,761
9326,994,539
9327,994,577
9328,994,178
9329,994,932
9330,994,58
9331,994,349
9332,994,254
9333,995,139
9334,995,168
9335,995,643
9336,995,644
9337,995,767
9338,995,543
9339,995,837
9340,995,691
9341,995,954
9342,995,309
9343,995,385
9344,995,467
9345,995,678
9346,995,139
9347,996,7
9348,996,402
9349,996,204
9350,996,713
9351,996,678
9352,996,927
9353,996,163
9354,996,107
9355,996,610
9356,996,153
9357,997,375
9358,997,90
9359,997,112
9360,997,698
9361,997,920
9362,997,357
9363,997,584
9364,997,211
9365,997,463
9366,997,476
9367,997,878
9368,998,701
9369,998,768
9370,998,272
9371,998,517
9372,998,826
9373,998,668
9374,998,714
9375,998,448
9376,998,9
9377,998,665
9378,998,202
9379,998,960
9380,999,609
9381,999,402
9382,999,985
9383,999,523
9384,999,93
9385,999,488
9386,999,736
9387,999,641
9388,999,578
9389,1000,170
9390,1000,860
9391,1000,471
9392,1000,367
9393,1000,720
9394,1000,238
9395,1000,829
9396,1000,805
9397,1000,107
9398,1000,400
9399,1000,806
9400,1000,825
9401,1000,682
9402,1000,170
